AreaCode,AreaName,CategoryAttribute,Denominator,Factor,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000034,NHS Frimley Integrated Care Board,Persons,2690.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),64.68,1 - most deprived,Deprivation quintile,1790.0,To March 2023,68.24,66.49,
E54000034,NHS Frimley Integrated Care Board,Persons,17015.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),65.55,2,Deprivation quintile,11275.0,To March 2023,66.97,66.26,
E54000034,NHS Frimley Integrated Care Board,Persons,17470.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),65.77,3,Deprivation quintile,11610.0,To March 2023,67.17,66.48,
E54000034,NHS Frimley Integrated Care Board,Persons,19560.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),67.58,4,Deprivation quintile,13345.0,To March 2023,68.89,68.24,
E54000034,NHS Frimley Integrated Care Board,Persons,48880.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),67.37,5 - least deprived,Deprivation quintile,33135.0,To March 2023,68.2,67.79,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,92435.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),65.9,Persons,Sex,61200.0,To March 2023,66.51,66.21,
E54000043,NHS Gloucestershire Integrated Care Board,Male,46435.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),64.79,Male,Sex,30285.0,To March 2023,65.65,65.22,
E54000043,NHS Gloucestershire Integrated Care Board,Female,46000.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),66.77,Female,Sex,30915.0,To March 2023,67.63,67.2,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,1455.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),42.67,18-39,Age group,660.0,To March 2023,47.74,45.23,
E54000043,NHS Gloucestershire Integrated Care Board,Male,725.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),33.24,18-39,Age group,265.0,To March 2023,40.11,36.69,
E54000043,NHS Gloucestershire Integrated Care Board,Female,730.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),50.07,18-39,Age group,395.0,To March 2023,57.14,53.69,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,19275.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),53.67,40-59,Age group,10480.0,To March 2023,55.07,54.37,
E54000043,NHS Gloucestershire Integrated Care Board,Male,10590.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),49.99,40-59,Age group,5395.0,To March 2023,51.88,50.94,
E54000043,NHS Gloucestershire Integrated Care Board,Female,8685.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),57.53,40-59,Age group,5085.0,To March 2023,59.59,58.56,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,50290.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),66.38,60-79,Age group,33590.0,To March 2023,67.2,66.79,
E54000043,NHS Gloucestershire Integrated Care Board,Male,26290.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),66.05,60-79,Age group,17515.0,To March 2023,67.19,66.62,
E54000043,NHS Gloucestershire Integrated Care Board,Female,24000.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),66.38,60-79,Age group,16075.0,To March 2023,67.57,66.98,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,21415.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),76.35,80+,Age group,16470.0,To March 2023,77.47,76.91,
E54000043,NHS Gloucestershire Integrated Care Board,Male,8830.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),79.7,80+,Age group,7110.0,To March 2023,81.34,80.53,
E54000043,NHS Gloucestershire Integrated Care Board,Female,12585.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),73.6,80+,Age group,9360.0,To March 2023,75.13,74.37,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,1575.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),59.49,Asian,Ethnicity,975.0,To March 2023,64.24,61.89,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,980.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),50.96,Black,Ethnicity,530.0,To March 2023,57.16,54.07,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,12045.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),64.08,Missing,Ethnicity,7820.0,To March 2023,65.78,64.93,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,400.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),51.12,Mixed,Ethnicity,225.0,To March 2023,60.79,56.0,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,2860.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),57.39,Not stated,Ethnicity,1695.0,To March 2023,60.98,59.2,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,74325.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),66.69,White,Ethnicity,49820.0,To March 2023,67.37,67.03,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,245.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),48.0,Other,Ethnicity,135.0,To March 2023,60.0,54.25,
E54000043,NHS Gloucestershire Integrated Care Board,Persons,6305.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),57.07,1 - most deprived,Deprivation quintile,3675.0,To March 2023,59.5,58.29,
